"Date","Hour","Price","Demand","PV","Wind","Netimport"
"24.04.2010",1,39.66,47697,0,1330.075,2333
"24.04.2010",2,34.42,46529,0,1251.275,3674
"24.04.2010",3,34.68,44210,0,1039.375,3061
"24.04.2010",4,31.92,41696,0,811.2,1709
"24.04.2010",5,30.76,41086,0,702.25,1313
"24.04.2010",6,30.58,42184,0,584.225,957
"24.04.2010",7,31.31,42725,127.05,501.425,1464
"24.04.2010",8,34.83,45196,1203.4,423.35,1339
"24.04.2010",9,40.85,47781,3477.375,271.525,-743
"24.04.2010",10,43.34,49148,6126.6,164.1,-2034
"24.04.2010",11,45.21,49058,8510.2,205.675,-1973
"24.04.2010",12,45.62,49557,10488.75,328.55,-2882
"24.04.2010",13,45.24,50735,11593.75,357,-1317
"24.04.2010",14,40.85,47856,11567.975,359.1,215
"24.04.2010",15,38.89,46088,10703.05,380.425,1448
"24.04.2010",16,35.76,44088,8610.125,402.675,743
"24.04.2010",17,34.54,42923,6924.35,461.9,-389
"24.04.2010",18,35.09,43031,4400.175,563.55,-861
"24.04.2010",19,39.44,44527,2021.525,787.675,-1878
"24.04.2010",20,38.96,44481,579.1,1287.95,-2079
"24.04.2010",21,39.58,45037,23,2292.475,-2318
"24.04.2010",22,39.58,45901,0,3733.1,-1966
"24.04.2010",23,36.78,48815,0,4512.65,-1013
"24.04.2010",24,30.93,48204,0,4894.7,1965
"25.04.2010",1,23.57,44242,0,5038.25,787
"25.04.2010",2,23.28,43447,0,5113.6,1268
"25.04.2010",3,14.46,40689,0,4959.05,369
"25.04.2010",4,10.59,38045,0,4824.75,-756
"25.04.2010",5,11.66,37011,0,4870.6,-1690
"25.04.2010",6,10.5,37269,0,4693.85,-1533
"25.04.2010",7,5.71,36521,132.85,4402.775,-1331
"25.04.2010",8,7.51,37913,1385.125,3752.35,-69
"25.04.2010",9,19.15,40429,3975.525,2474.125,563
"25.04.2010",10,20.61,42568,6790.35,1894,1363
"25.04.2010",11,25.78,43701,9279.95,1891.475,1531
"25.04.2010",12,25.42,44646,10972.575,2442.6,1284
"25.04.2010",13,24.95,46524,11313.45,2988.85,1674
"25.04.2010",14,23.55,43426,11099,3021.275,1630
"25.04.2010",15,20.08,41395,10570.875,2883.35,1979
"25.04.2010",16,20.08,39710,9197.175,2764.125,2513
"25.04.2010",17,19.19,38626,7183.525,2579.475,2571
"25.04.2010",18,22.44,39349,4765.85,2630.125,2122
"25.04.2010",19,29.66,42033,2374.775,2587.05,2190
"25.04.2010",20,33.98,43503,666.25,2959.875,2187
"25.04.2010",21,36.41,45144,34.675,3686.05,804
"25.04.2010",22,36.94,46173,0,4882.7,951
"25.04.2010",23,30.5,48439,0,5777.375,968
"25.04.2010",24,24.92,47120,0,6356.475,2053
"26.04.2010",1,19.84,43131,0,6241.5,3748
"26.04.2010",2,19.96,42554,0,5433.9,3438
"26.04.2010",3,18.64,40548,0,4415.65,2905
"26.04.2010",4,16.21,38620,0,3907,2211
"26.04.2010",5,18.07,39090,0,4012.225,1632
"26.04.2010",6,27.8,42719,0,3825.025,1350
"26.04.2010",7,44.34,47890,153.875,3824.275,647
"26.04.2010",8,49.93,52126,1389.625,3876.05,-352
"26.04.2010",9,50.99,54253,3660.8,3425.85,981
"26.04.2010",10,50.96,55434,6318.225,3418.95,1463
"26.04.2010",11,51.73,55726,8097.45,3369.15,1512
"26.04.2010",12,55.06,56494,9328.7,3373.8,1493
"26.04.2010",13,52.08,56921,9080.7,3617.85,2083
"26.04.2010",14,51.59,55700,8490.25,3748.35,3146
"26.04.2010",15,49,54398,7326.675,3940.6,3782
"26.04.2010",16,45.79,52538,6440.025,4186.775,4117
"26.04.2010",17,42.01,51132,5334.7,4239.775,3722
"26.04.2010",18,41.11,50532,3420.05,4274.975,2861
"26.04.2010",19,42.63,52441,1713.925,4261.425,1402
"26.04.2010",20,43.51,51553,523.275,4159.85,162
"26.04.2010",21,45.57,50752,28,3798.75,-61
"26.04.2010",22,46.17,50255,0,4037.4,-343
"26.04.2010",23,44.12,52134,0,4401.625,1196
"26.04.2010",24,36.93,50584,0,4559.675,3205
"27.04.2010",1,32.12,46491,0,4498.825,2338
"27.04.2010",2,28.06,45571,0,4839.5,2604
"27.04.2010",3,21.56,43567,0,4742.85,2380
"27.04.2010",4,22.07,41673,0,4381.25,912
"27.04.2010",5,24.03,42006,0,4180.975,469
"27.04.2010",6,31.89,45451,0.25,3846.525,-170
"27.04.2010",7,40.52,50104,119.4,3842.625,-784
"27.04.2010",8,46.91,53943,810.375,3479.65,-2016
"27.04.2010",9,54.97,55918,2022.775,3399.625,-634
"27.04.2010",10,53.06,56303,3489.25,3368.8,-149
"27.04.2010",11,51.3,56347,4594.85,3421.95,-2
"27.04.2010",12,51.72,56659,5295.875,3623.775,-218
"27.04.2010",13,47.88,56637,5870.425,3817.9,1151
"27.04.2010",14,48.03,55494,6021.975,3790.5,2247
"27.04.2010",15,47.97,54332,5767.125,3908.9,2875
"27.04.2010",16,44.83,52824,5446.125,4140.275,3060
"27.04.2010",17,42.99,51309,4395,3551.2,2121
"27.04.2010",18,42.61,50679,2849.3,3041.15,608
"27.04.2010",19,44.44,52097,1318.45,2694.625,-358
"27.04.2010",20,44.65,51200,428.05,2218.55,-1037
"27.04.2010",21,45.92,50339,23.8,1622.775,-969
"27.04.2010",22,46.78,50310,0,1479.975,-1399
"27.04.2010",23,45.29,52179,0,1493.475,344
"27.04.2010",24,39.32,50366,0,1542.775,3100
"28.04.2010",1,37.15,45718,0,1399.675,3053
"28.04.2010",2,34.89,44875,0,1437.625,2843
"28.04.2010",3,30.13,42801,0,1380.925,3323
"28.04.2010",4,24.99,40934,0,1259.6,2582
"28.04.2010",5,27.61,40857,0,1166.525,1365
"28.04.2010",6,35.04,44092,0.5,1256.675,882
"28.04.2010",7,45.08,48066,126.4,1235.075,-67
"28.04.2010",8,50.84,52093,962.7,1050.25,-687
"28.04.2010",9,50.66,54403,2532.35,640.5,416
"28.04.2010",10,51.53,55316,4598.725,405.35,987
"28.04.2010",11,51.53,55553,6628.575,432.825,1075
"28.04.2010",12,51.52,56259,8587.95,584.1,840
"28.04.2010",13,50.99,56318,9575.3,641.5,1526
"28.04.2010",14,50.03,55451,10025.4,633.875,2175
"28.04.2010",15,47.92,54342,9127.625,603.45,3088
"28.04.2010",16,46.85,52631,7798.325,549.075,3516
"28.04.2010",17,45.76,51275,5759.775,509.45,3578
"28.04.2010",18,48.05,50623,3926.725,470.175,2330
"28.04.2010",19,47.98,51975,1919.775,435.275,718
"28.04.2010",20,47.94,50760,603.35,379.2,-527
"28.04.2010",21,48.49,49859,43.15,528.825,-1265
"28.04.2010",22,48.66,50151,0,1025.6,-1279
"28.04.2010",23,44.31,51738,0,1894.325,425
"28.04.2010",24,37.67,49758,0,2942.35,2688
"29.04.2010",1,33.18,45377,0,3718.975,2894
"29.04.2010",2,27.39,44554,0,4460.875,3562
"29.04.2010",3,20.87,42212,0,4773.425,3680
"29.04.2010",4,16.94,40334,0,4672.725,3292
"29.04.2010",5,16.22,40203,0,4417.275,2997
"29.04.2010",6,29.39,43201,0.5,4378.15,2308
"29.04.2010",7,38.33,47567,194.425,4375.7,-121
"29.04.2010",8,46.49,51849,1285.325,3965.125,-194
"29.04.2010",9,49.87,53913,3516.675,2784.15,-304
"29.04.2010",10,50.86,55050,5895.65,1658.85,702
"29.04.2010",11,51.22,55411,8365.7,1269.9,1260
"29.04.2010",12,51.79,56373,10144.5,1202.65,1459
"29.04.2010",13,52.38,56564,10554.675,1747.025,1431
"29.04.2010",14,51.31,55533,10423.675,2504.65,2921
"29.04.2010",15,49.59,54397,9511.875,3132.025,3644
"29.04.2010",16,46.98,52922,8349.7,3247.375,2386
"29.04.2010",17,44.02,51567,6638.05,2906.3,1565
"29.04.2010",18,43.54,51181,4304.925,2339.65,591
"29.04.2010",19,44.62,52445,2231.875,1527.05,-654
"29.04.2010",20,43.69,51054,630.45,989.975,-1629
"29.04.2010",21,48.54,49984,40.975,1069.725,-1739
"29.04.2010",22,46.88,49786,0,1367.175,-1195
"29.04.2010",23,44.72,51393,0,2028.225,80
"29.04.2010",24,38.51,49577,0,2604.675,1120
"30.04.2010",1,35.58,45155,0,3383.8,3332
"30.04.2010",2,32.34,44165,0,4230.1,4460
"30.04.2010",3,26.99,41990,0,5171.275,4136
"30.04.2010",4,23.79,39877,0,6304.8,2740
"30.04.2010",5,23.99,39971,0,7127.3,1375
"30.04.2010",6,29.74,42773,1.35,8249.675,1095
"30.04.2010",7,38.11,47157,222.125,8604.475,2008
"30.04.2010",8,46.15,51592,1510,8637.1,1844
"30.04.2010",9,46.12,54000,3987.5,9384.25,1150
"30.04.2010",10,47.8,55100,7043.075,10880.55,308
"30.04.2010",11,48.67,55461,9689.675,12794.9,341
"30.04.2010",12,49.02,56049,11542.825,14383.2,593
"30.04.2010",13,49.72,56129,12078.275,13868.575,1704
"30.04.2010",14,46.87,54535,11368.375,13373.05,2860
"30.04.2010",15,42.58,53295,9968.025,12349.15,4170
"30.04.2010",16,41.49,51331,8681.85,11672.7,4360
"30.04.2010",17,39.52,49711,6508.275,10228.175,3692
"30.04.2010",18,39.94,49366,4121.025,9540.15,2155
"30.04.2010",19,40.7,50392,2067.45,8188.2,1108
"30.04.2010",20,39.93,49437,545.25,6453.85,80
"30.04.2010",21,41.21,48560,27.65,4680.575,-173
"30.04.2010",22,42.37,48472,0,3662.35,196
"30.04.2010",23,42.99,50529,0,2844.525,765
"30.04.2010",24,35.21,48695,0,2864.35,3469
"01.05.2010",1,32.49,43599,0,2638,4046
"01.05.2010",2,30.86,42069,0,2757.325,4060
"01.05.2010",3,27,39315,0,2839.175,3422
"01.05.2010",4,21.01,36982,0,2862.225,2525
"01.05.2010",5,17.59,35677,0,2916.4,1885
"01.05.2010",6,18.09,35813,1.725,3073.125,1272
"01.05.2010",7,16.52,35185,197.625,3047.275,1705
"01.05.2010",8,21.1,37036,1299.25,2708.225,317
"01.05.2010",9,25.68,39810,3196.625,2435.425,-237
"01.05.2010",10,30.09,42017,5413.45,3037.825,-1262
"01.05.2010",11,32.09,43289,7747.9,3957.5,-1345
"01.05.2010",12,34.99,44459,9339.95,4621.2,-2021
"01.05.2010",13,35.5,46511,10019.25,4770.975,-1104
"01.05.2010",14,28.52,43812,10310.025,4566.925,-60
"01.05.2010",15,21,41910,9292.05,4412.65,1462
"01.05.2010",16,18.9,40199,8482.75,3941.85,1423
"01.05.2010",17,16.79,39454,6781.925,3819.7,1251
"01.05.2010",18,19.81,40124,4550.775,3525.6,369
"01.05.2010",19,28.25,42245,2415.85,2884.9,-1014
"01.05.2010",20,29.97,43497,759.875,2501.675,-1640
"01.05.2010",21,33.97,43880,57.375,2356.4,-882
"01.05.2010",22,41.51,44438,0,2104.575,-792
"01.05.2010",23,42.94,47408,0,1861.325,-35
"01.05.2010",24,38.16,46822,0,1377.425,2182
"02.05.2010",1,28.48,42610,0,1095.25,2311
"02.05.2010",2,22.95,41550,0,1080.325,2533
"02.05.2010",3,17.97,38940,0,1073.85,2352
"02.05.2010",4,12.23,36475,0,1006.425,1636
"02.05.2010",5,11.58,35624,0,985.25,1874
"02.05.2010",6,17.07,35912,2.725,850.975,1559
"02.05.2010",7,14.99,35191,258.6,818.6,-926
"02.05.2010",8,21.27,36917,1424.475,697.925,-1309
"02.05.2010",9,28.99,39809,3568.675,707.35,464
"02.05.2010",10,39.9,42486,6114.25,720.525,887
"02.05.2010",11,42.12,44274,8518.15,803.45,948
"02.05.2010",12,46.49,46017,0,929.225,835
"02.05.2010",13,45.77,47996,0,992.175,1543
"02.05.2010",14,38.76,44730,0,1018.225,1077
"02.05.2010",15,35.08,42726,0,1103.8,2627
"02.05.2010",16,31.91,41126,0,1382.675,2967
"02.05.2010",17,29.32,40161,0,1586.15,3756
"02.05.2010",18,32.04,40892,0,1800.15,3040
"02.05.2010",19,38.83,43728,0,2040.275,2374
"02.05.2010",20,40.47,45574,0,2156.825,1725
"02.05.2010",21,43.65,46189,0,2482.4,618
"02.05.2010",22,48.61,46831,0,2866.25,767
"02.05.2010",23,47.62,49389,0,3027.575,1713
"02.05.2010",24,39.9,48146,0,3309.8,3071
"03.05.2010",1,32.16,44036,0,3056.8,1826
"03.05.2010",2,28.59,43527,0,2853.875,1664
"03.05.2010",3,22.1,41471,0,2644.375,2048
"03.05.2010",4,18.56,39867,0,2473.975,1673
"03.05.2010",5,25.59,40491,0,2326.725,429
"03.05.2010",6,35.41,44332,2.8,2314.6,-667
"03.05.2010",7,50.13,49622,116.9,2104.525,-548
"03.05.2010",8,55.07,55197,699.85,2075.05,5
"03.05.2010",9,55.15,57848,2015.3,2109.95,-697
"03.05.2010",10,54.56,59107,3667.2,2154.925,447
"03.05.2010",11,55.12,59770,5342.525,2077.025,685
"03.05.2010",12,55.13,60648,6649.375,2107.175,887
"03.05.2010",13,55.04,61232,7543.725,2033.05,1288
"03.05.2010",14,54.58,60204,8063.025,1993.9,2065
"03.05.2010",15,52.48,58737,7704.4,2104.85,2714
"03.05.2010",16,51.94,57244,7037.975,2106.375,2334
"03.05.2010",17,48.15,56114,6090.55,1992.55,3360
"03.05.2010",18,47.46,56102,4253.3,1965.275,2238
"03.05.2010",19,49.93,58803,2270.825,1916.925,2025
"03.05.2010",20,48.85,58348,764.725,1723.65,1239
"03.05.2010",21,51.31,56672,75.05,1541.025,907
"03.05.2010",22,51.5,55378,0,1315.975,1380
"03.05.2010",23,49.47,57525,0,1128.75,2317
"03.05.2010",24,43.4,55961,0,969.35,2881
"04.05.2010",1,35.76,51328,0,912.075,2082
"04.05.2010",2,34.08,50894,0,909.625,2251
"04.05.2010",3,34.02,48860,0,1128.7,1805
"04.05.2010",4,31.81,46928,0,1418.8,1177
"04.05.2010",5,30.28,47210,0,1566.175,413
"04.05.2010",6,34.3,50778,4.45,1788.075,371
"04.05.2010",7,43.62,56290,303.975,1891.375,-570
"04.05.2010",8,48.7,61353,1950.45,2115.65,-477
"04.05.2010",9,55.08,63409,4775.675,2649.95,222
"04.05.2010",10,53.86,64419,7291.425,3152.325,1920
"04.05.2010",11,54.18,64944,9232.15,3633.125,2777
"04.05.2010",12,55.15,65532,10211.975,4151.625,3052
"04.05.2010",13,53.04,65297,10619.2,4680.85,3752
"04.05.2010",14,54.95,63884,10337.95,5327.3,4025
"04.05.2010",15,51.38,62508,10078.6,6091.75,3989
"04.05.2010",16,48.07,60805,8791,6806.95,2717
"04.05.2010",17,44.01,59258,7066.25,7156.825,3137
"04.05.2010",18,43.35,59381,4725.075,7210.725,2254
"04.05.2010",19,44.3,61870,2651.475,6516.4,2714
"04.05.2010",20,44.29,61109,877.75,5557.525,1914
"04.05.2010",21,45.56,59245,83.575,4227.85,2258
"04.05.2010",22,46.55,58571,0,3843.8,2194
"04.05.2010",23,43.96,60305,0,4082.325,3723
"04.05.2010",24,38.11,58536,0,4073.4,3692
"05.05.2010",1,36.43,53842,0,4229.175,4867
"05.05.2010",2,34.09,52993,0,4045.25,5049
"05.05.2010",3,30.44,50999,0,3563.1,5626
"05.05.2010",4,29.19,49122,0,3102.45,5351
"05.05.2010",5,30.16,49519,0,2862.025,5202
"05.05.2010",6,35.91,52908,3.775,2557.4,5349
"05.05.2010",7,43.97,57899,339.9,2107.075,4891
"05.05.2010",8,53.4,62631,1978.4,1683.775,4355
"05.05.2010",9,57.57,65553,4893.4,1663.4,5221
"05.05.2010",10,57.01,66546,7968.125,1867,5506
"05.05.2010",11,57.66,66443,10486.5,1990.95,5282
"05.05.2010",12,57.71,67261,11941,2043.475,5249
"05.05.2010",13,54.04,66883,12251.725,2273.45,5287
"05.05.2010",14,52.49,65968,12491.225,2520.925,6073
"05.05.2010",15,52.91,64358,12068.475,3014.775,7033
"05.05.2010",16,51.03,62626,10851.025,3548.65,6914
"05.05.2010",17,49.27,61528,8755.75,4089.6,6860
"05.05.2010",18,47.1,61499,5919.175,4712.9,6279
"05.05.2010",19,50.13,63979,3000.6,5278.55,5632
"05.05.2010",20,49.94,62921,957.875,5664.025,4844
"05.05.2010",21,48.18,60986,92.75,5407.75,5705
"05.05.2010",22,50.54,60014,0,5944.125,5385
"05.05.2010",23,47.26,61898,0,7140.575,5456
"05.05.2010",24,38.47,60117,0,7591.7,5908
"06.05.2010",1,37.53,55706,0,7371.375,4502
"06.05.2010",2,32.75,54877,0,6938.625,4664
"06.05.2010",3,28.91,52818,0,6748.525,4354
"06.05.2010",4,25.46,50715,0,6452.9,4321
"06.05.2010",5,28.95,50749,0,6439.45,4161
"06.05.2010",6,36.02,54096,3.275,6565.575,3346
"06.05.2010",7,48.39,59579,336.825,6631.175,2466
"06.05.2010",8,55.02,64379,1964.225,7066.7,3439
"06.05.2010",9,55.57,66237,4888.4,7247.75,2885
"06.05.2010",10,55.16,66583,7940.875,8136.8,3661
"06.05.2010",11,56.17,66148,10448.85,8914.675,3787
"06.05.2010",12,57.75,66402,12092.225,9631.925,3991
"06.05.2010",13,57.02,65934,12723.1,10287.275,3411
"06.05.2010",14,54.05,64344,12568.775,10728.85,3527
"06.05.2010",15,52.08,62468,11671.7,11161.475,3742
"06.05.2010",16,48.54,60592,10188.25,11226.15,3201
"06.05.2010",17,48.14,59282,8017.025,10645.725,3509
"06.05.2010",18,48.15,59222,5292.5,10407.525,3290
"06.05.2010",19,48.18,61458,2723.425,9992.775,2077
"06.05.2010",20,48.19,60557,903.35,9600.75,1485
"06.05.2010",21,50.91,58957,106.475,8720.1,1735
"06.05.2010",22,48.19,58349,0,7866.525,1609
"06.05.2010",23,48.1,60091,0,6899.6,1727
"06.05.2010",24,42.11,58394,0,6317.8,2777
"07.05.2010",1,36.1,54131,0,5746.45,1447
"07.05.2010",2,34.01,53421,0,5263.6,1341
"07.05.2010",3,30.42,51395,0,4631.55,1297
"07.05.2010",4,30.49,49606,0,4452.775,1016
"07.05.2010",5,34.62,49500,0,4524.65,381
"07.05.2010",6,38.11,52899,6.775,4428.425,305
"07.05.2010",7,43.69,58463,345.45,4203.725,-187
"07.05.2010",8,51.46,63240,1902.875,4047.8,-714
"07.05.2010",9,57.4,64547,4623.4,3749.075,-2133
"07.05.2010",10,61.14,64788,7561.65,3498.625,-1816
"07.05.2010",11,62.09,64137,10037.65,3202.625,-1419
"07.05.2010",12,64.02,63808,11783.725,2967.875,-907
"07.05.2010",13,61.39,63389,12585.375,2965.85,73
"07.05.2010",14,59.68,61441,12586.1,2890.3,589
"07.05.2010",15,52.94,59518,11919.075,2689,99
"07.05.2010",16,49.1,57338,10666.55,2621.825,-172
"07.05.2010",17,50.29,55665,8542.825,2421.325,-625
"07.05.2010",18,49.94,55637,5610.825,2170.575,-1065
"07.05.2010",19,51.61,57114,2930.8,1865.3,-2376
"07.05.2010",20,49.99,56443,956.075,1531.725,-2881
"07.05.2010",21,53.02,55567,100.025,1457.55,-2646
"07.05.2010",22,52.1,55961,0,1385.475,-2454
"07.05.2010",23,50.41,58226,0,1253.3,-1636
"07.05.2010",24,49.41,56657,0,1228.9,195
"08.05.2010",1,46.07,51691,0,1214.775,364
"08.05.2010",2,39.99,50503,0,1077.25,1342
"08.05.2010",3,36.07,47995,0,911.075,1221
"08.05.2010",4,36.41,45492,0,797.35,1125
"08.05.2010",5,35.98,44347,0,687.4,239
"08.05.2010",6,35.82,44688,8.675,632.95,-368
"08.05.2010",7,36.39,44781,360.15,667.275,-698
"08.05.2010",8,41.84,46987,1978.8,553.5,-1244
"08.05.2010",9,43.67,49782,4924.6,418.275,-1919
"08.05.2010",10,49.5,51632,7933.125,390.55,-1937
"08.05.2010",11,49.27,51924,10402.25,396.125,-2136
"08.05.2010",12,48.1,52401,12054.05,423.025,-2741
"08.05.2010",13,48.58,54212,12845.35,375.4,-1422
"08.05.2010",14,44.71,51185,12627.075,361.7,-714
"08.05.2010",15,42.61,49045,11155.625,367.4,165
"08.05.2010",16,42.07,46962,9522.125,322.125,257
"08.05.2010",17,42.15,45727,7930,311.175,-394
"08.05.2010",18,41.43,46030,5586.3,326.125,-1473
"08.05.2010",19,45.18,48422,2854.45,257.9,-3526
"08.05.2010",20,46.24,49177,946.775,221.5,-3768
"08.05.2010",21,46.98,48982,106.05,183.475,-3600
"08.05.2010",22,47.5,50022,0,198.1,-3367
"08.05.2010",23,47.01,53098,0,223.025,-1981
"08.05.2010",24,43.77,52199,0,222.075,-779
"09.05.2010",1,41.45,48291,0,216.65,24
"09.05.2010",2,38.2,47442,0,201.75,-53
"09.05.2010",3,38.01,44851,0,201.55,-222
"09.05.2010",4,35.91,42303,0,214.5,-462
"09.05.2010",5,34.97,41066,0,232.15,-1198
"09.05.2010",6,34.95,41195,9.375,259,-577
"09.05.2010",7,26.9,40606,364.875,259.35,-785
"09.05.2010",8,31.22,42221,2025.975,232.075,-285
"09.05.2010",9,37.97,44969,4991.925,218.5,155
"09.05.2010",10,35.93,47372,8059.625,238.475,544
"09.05.2010",11,41,48748,10617.025,241.05,851
"09.05.2010",12,45.96,50014,12280.025,261.575,916
"09.05.2010",13,46.23,51607,13077.425,305.025,1089
"09.05.2010",14,38.15,48310,13096.475,343.45,1229
"09.05.2010",15,34.35,46127,12314.8,441.3,1849
"09.05.2010",16,32.28,44336,10745.15,562.725,1658
"09.05.2010",17,30.97,43315,8599.5,673.675,1962
"09.05.2010",18,37.89,44352,5825.6,844.875,755
"09.05.2010",19,42.57,47114,3062.575,1046.075,577
"09.05.2010",20,47.61,48665,1012.35,1006.725,-317
"09.05.2010",21,49.57,48727,122.35,923.15,-93
"09.05.2010",22,50.26,49562,0,838.775,422
"09.05.2010",23,52.63,52061,0,827.4,515
"09.05.2010",24,46.27,50775,0,948.1,1132
"10.05.2010",1,42.85,46909,0,945.05,1489
"10.05.2010",2,38.01,46494,0,931.625,1989
"10.05.2010",3,34.42,44526,0,882,1721
"10.05.2010",4,27.62,42583,0,978.425,923
"10.05.2010",5,30.62,43158,0,883.7,361
"10.05.2010",6,35.25,46612,11.9,816.95,476
"10.05.2010",7,47.33,52253,415.9,794.85,676
"10.05.2010",8,53.95,57100,2060.125,643.175,812
"10.05.2010",9,60.05,59301,4737.05,515.775,784
"10.05.2010",10,64.96,59750,7327.9,542.15,1784
"10.05.2010",11,65.18,60073,9383.575,541.15,1852
"10.05.2010",12,67.18,60445,10547.275,542.35,2270
"10.05.2010",13,61.19,60568,10814.325,653,2613
"10.05.2010",14,59.44,59056,10549.45,701.7,2955
"10.05.2010",15,59.05,57412,9735.4,743.675,3463
"10.05.2010",16,55.98,55735,8706.6,749,3422
"10.05.2010",17,54.07,54161,7015.875,743.05,3579
"10.05.2010",18,53.06,54086,4802.65,803.525,3317
"10.05.2010",19,52.82,56398,2616.85,963.15,2162
"10.05.2010",20,51.04,55615,873.525,842.825,2112
"10.05.2010",21,50.42,53874,101.25,683.85,3876
"10.05.2010",22,49.04,53515,0,668.475,4693
"10.05.2010",23,49.95,55500,0,745.625,3839
"10.05.2010",24,43.27,53830,0,812.575,4169
"11.05.2010",1,42.18,49303,0,780.325,5960
"11.05.2010",2,39.99,48739,0,769.225,5314
"11.05.2010",3,38.46,46848,0,769.65,5334
"11.05.2010",4,36.77,44764,0,818.975,4399
"11.05.2010",5,37.94,44903,0,862.65,3620
"11.05.2010",6,36.7,48229,9.875,825.625,3861
"11.05.2010",7,44.76,53574,328.05,955.175,3272
"11.05.2010",8,56.85,58784,1417.075,826.1,3963
"11.05.2010",9,62.74,60903,3641.3,663.35,4084
"11.05.2010",10,61.1,62013,6078.15,785.125,4385
"11.05.2010",11,63,62515,8104.55,974.275,4460
"11.05.2010",12,63.29,63214,9741.775,1314.625,4092
"11.05.2010",13,62.96,63467,10646.375,1639.2,4362
"11.05.2010",14,62.64,62189,10398.275,1974.425,4113
"11.05.2010",15,60.07,60945,9731.275,2295.475,4684
"11.05.2010",16,59.1,59247,8010.6,2537.75,5212
"11.05.2010",17,52.77,57913,5862.5,2912.775,6199
"11.05.2010",18,52.97,57776,4255.375,3484.8,5390
"11.05.2010",19,52.58,59795,2431.05,4052.375,4835
"11.05.2010",20,49.34,58972,891.175,4386.55,4417
"11.05.2010",21,51.18,56635,121.3,4601.7,4021
"11.05.2010",22,50.17,56261,0,4939.55,4063
"11.05.2010",23,45.22,58396,0,5825.175,5418
"11.05.2010",24,40.26,56361,0,5971.725,4821
"12.05.2010",1,40.37,51689,0,6148.95,4422
"12.05.2010",2,38.97,50927,0,6209.4,3977
"12.05.2010",3,35.86,48999,0,6347.875,4205
"12.05.2010",4,33.35,46991,0,6233.125,2877
"12.05.2010",5,32.5,47139,0,6369.425,2142
"12.05.2010",6,38.39,50237,11.075,6496.5,1662
"12.05.2010",7,45.99,55107,294.5,6225.025,3376
"12.05.2010",8,55.06,60140,1308.75,5590,3173
"12.05.2010",9,55.92,62796,2716.4,5383.75,2932
"12.05.2010",10,56.9,63573,4358.35,5059.975,3048
"12.05.2010",11,57.55,63491,5713.6,4802.625,2959
"12.05.2010",12,60.24,63893,6805.85,4767.75,2901
"12.05.2010",13,57.25,63608,7279.075,4344.2,4273
"12.05.2010",14,56.43,62483,6618.475,4224.7,4294
"12.05.2010",15,55.96,60708,6707.4,4134.95,4317
"12.05.2010",16,51,59043,5959.525,3865.025,4591
"12.05.2010",17,50.71,57441,4650.025,3273.925,4412
"12.05.2010",18,50.82,57042,3371.075,2944.075,3026
"12.05.2010",19,50.74,58493,2119.925,2861.325,2000
"12.05.2010",20,50.49,57823,919.15,2458.25,2083
"12.05.2010",21,50.25,56151,158.325,2041.125,1515
"12.05.2010",22,50.5,56168,0,1856.225,1856
"12.05.2010",23,50.03,58524,0,1576.525,2718
"12.05.2010",24,48.95,56776,0,1310.6,3492
"13.05.2010",1,47.39,52204,0,1050.025,2747
"13.05.2010",2,42.32,51071,0,939.975,2588
"13.05.2010",3,40.29,48695,0,848.075,2298
"13.05.2010",4,39.59,46368,0,763.575,1164
"13.05.2010",5,37.97,45063,0,672.85,736
"13.05.2010",6,35.25,45433,9.975,663.075,206
"13.05.2010",7,36.82,45438,460,661.675,314
"13.05.2010",8,40.02,47636,2066.4,578.575,-134
"13.05.2010",9,42.18,50136,4676.875,571.65,-341
"13.05.2010",10,47.77,52098,7489.6,585.1,123
"13.05.2010",11,48.79,52707,9580.775,563.525,-592
"13.05.2010",12,52,53666,10599.225,581.875,-1216
"13.05.2010",13,52.42,55452,11115.825,579.775,-611
"13.05.2010",14,44.5,52121,10843.75,586.825,147
"13.05.2010",15,42.28,50095,10904.35,673.475,726
"13.05.2010",16,41.71,48350,9866.625,840.65,52
"13.05.2010",17,40.69,47477,8236.525,980.575,247
"13.05.2010",18,41.54,48070,5807.4,1016.875,-490
"13.05.2010",19,45.02,50637,3097.65,1016.4,-676
"13.05.2010",20,49.57,51720,1118.625,882,-265
"13.05.2010",21,51.34,51414,157.2,622.625,-181
"13.05.2010",22,52.21,52271,1.2,487.325,-909
"13.05.2010",23,55.63,55412,0,484.575,1313
"13.05.2010",24,47.89,54336,0,507.8,1099
"14.05.2010",1,42.27,50129,0,480.7,-750
"14.05.2010",2,38.34,49533,0,433.475,-283
"14.05.2010",3,36.32,47354,0,480.125,-517
"14.05.2010",4,34.98,45502,0,510.875,-1148
"14.05.2010",5,36.02,45448,0,517.625,-1493
"14.05.2010",6,38.37,47298,6.125,508.8,-1585
"14.05.2010",7,43.11,50018,383.175,433.825,-1311
"14.05.2010",8,49.45,53394,1523.325,357.475,-1824
"14.05.2010",9,56.02,55787,3392.5,365,-3234
"14.05.2010",10,56.46,56762,5342.525,486.825,-2796
"14.05.2010",11,58.14,56501,7153.925,592,-2464
"14.05.2010",12,60.46,57401,8415.55,739.35,-2722
"14.05.2010",13,59.94,58193,9386.775,888.25,-1261
